source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,l,b
3025983409846591104,89.9072885027575,-1.4440839570452333,2.7558722721865845,0.05348844,0.3987342842803773,-2.9016938110442507,6.597687,-0.05663395,208.25270795989567,-12.175577677373376
3118883311942751360,98.4080108306403,-1.2202321985449711,5.698205480823601,0.107201904,1.1269477291269259,-17.66735376918959,5.0481014,-0.16814947,211.9875565685591,-4.517917006641198
5547961989592930816,123.31255882166884,-32.156101580993464,2.301133916147927,0.034834184,-7.2614965854401134,6.9429906006529585,7.614876,-0.18615389,250.42764594910426,1.1805892374733182
5590883659355110144,110.15776637981588,-34.16968136111382,1.5588068241765074,0.04218703,-5.170143407406632,6.686558413977921,9.0880995,-0.08184528,246.65426556001967,-9.355420346864397
5605878627137688448,108.06666563894792,-31.0141092477715,1.1261476802279407,0.14361335,-13.248672713643248,14.541664302181394,14.639224,-0.17986488,242.99546076542435,-9.53903177781375
5612056164501840768,113.84507739409366,-28.369369193576304,13.618469924404605,0.13930975,-60.25592941023769,-7.741543870124843,4.6090097,-0.14566612,242.9635558808167,-3.866538110194042
5612941271364004608,110.80238988686472,-27.30740406170756,0.8006704179246347,0.020851225,-4.1903133323441795,3.9703726663990895,11.323815,-0.042653084,240.74692417575386,-5.73401935352064
5615456919614276992,115.18569119885889,-24.174105051483306,1.0423639210389188,0.032076653,-4.834878820799537,1.7095085264861372,10.785412,-0.04331398,239.88792475976544,-0.7677460439745808
5616622917328534912,110.76566638885159,-25.531425357806018,1.0738405929883075,0.1096104,-2.515660920330866,1.7851464042546228,9.17048,-0.21224022,239.15237760736733,-4.937381005788941
5618315546764533504,112.07955138905757,-24.169419411319375,1.6023809239217297,0.031722713,-5.2956895363133345,5.313098768505622,8.430376,-0.058820724,238.51005847579088,-3.2444819621136523
5644874662444526720,127.27047610402528,-28.689331486768904,0.7868814834666226,0.04176093,-4.995613681607038,4.182287140328325,7.6667013,-0.23220873,249.49999163150534,5.955700400520254
5647234317474936320,128.68307373851644,-26.4897125396604,0.23421799676606697,0.019224215,-1.010329257443732,1.038094069271254,14.155005,-0.006914139,248.43598241616888,8.25586284929995
220172981513287936,59.27651310805719,36.47482823668838,0.8018643327323859,0.038791124,9.617116011350436,-5.025632605147259,15.476357,-0.06241131,159.61828798785612,-12.84459822852147
3035039846613120512,113.62946006190406,-11.028450587427157,0.5632485310827696,0.045808244,-0.18792109554639055,-2.16584429054375,15.846237,-0.22244453,227.68314806411337,4.359237599987507
3043382700323137792,116.2605900438927,-7.953384439144473,1.0071416846198022,0.030577684,-2.1579580915964653,-0.2898196340256185,9.1009035,-0.15290451,226.23581505315227,8.11684268327169
3052918936474127616,107.13694607800626,-6.708186412178032,0.941829850595523,0.027667789,-0.8406907431751958,-1.7140082818276712,10.1814165,-0.010347366,220.8496076016026,0.7254993189651581
3054602048256611456,111.45041422512216,-8.035389966848978,0.5023793001022958,0.03350961,-2.8416369346422856,2.5712885097352065,11.147211,-0.052495956,224.01873530425507,3.893413180675383
3059449554508204800,107.21803198460063,-4.709453127025316,0.4339128410609396,0.030230138,-0.9825789992533002,0.5548447860368262,11.56388,-0.0056848526,219.1121168434752,1.7174757540509409
3158664329830356736,102.04471666344966,10.189500730184376,1.7435586724954806,0.03335212,-3.2196666951037387,0.6789506018793199,9.101838,-0.09939575,203.4807507646893,3.911162364558967
3342262121466272896,91.42149095488895,11.219259095491784,2.3221865343284653,0.043865677,2.2465211601453983,-3.7728469189807634,8.184133,-0.09064865,197.69599350806524,-4.841537863946658
3348917053032143616,90.32358458822084,16.526828119112242,15.367339316835254,0.047277134,-50.79803536025347,-28.418048091794883,15.709998,-0.18781948,192.5308403676319,-3.1804761623256135
3422769256205374848,90.04069730044021,19.99090849946937,1.4697276036265563,0.055705976,-1.8663519498005392,-3.4303076282418377,7.8521757,-0.13759518,189.3843912355922,-1.7004899919758272
5416473077642501504,155.8125501790968,-41.78871403659295,1.4755862623225444,0.029447572,-9.40772847509225,0.38161082066370705,8.984793,-0.055047035,275.4730982976092,13.048250198177703
5419746014520839936,149.58392721476122,-40.175642057420355,1.633885464252749,0.026713125,-11.67203753435946,1.5904308732623542,9.089657,-0.0983839,270.6097080254537,11.591003959881483
5700112958390177408,125.56833489906393,-21.808100696700578,1.1673804880564946,0.030812997,-8.679405906446512,1.4473375305349643,14.9798765,-0.5370207,242.9111646284789,8.603301377483074
5719522465357613568,117.63924230473893,-15.080290752695705,0.8546281873443404,0.026669806,-2.992004752633668,1.333342032934219,9.28805,-0.043699265,233.15160861125136,5.77295071213585
5955376986683534976,264.8896529046679,-43.85910661230349,2.3555945640636464,0.035987403,3.9521639370141783,-8.072878929614328,7.738796,-0.03385067,346.61707541029887,-6.774600341897871
6026272499966987776,253.18147658305335,-33.572036460297355,5.856936777872562,0.065391,-9.498041341091156,-12.930871033610025,15.964528,-0.32483196,349.71188299594616,6.603516133639675
6724456370668793472,272.9457539573994,-43.08214683865833,4.198024239093965,0.041634366,-4.857289919953651,-19.539842631545135,7.549804,-0.038651943,350.1746128374638,-11.510432157014035
4039341390981762304,273.51000065725674,-34.289229160395394,2.0101275102766953,0.05320959,-0.5602122357542473,-5.104025021744876,7.9005685,-0.024954796,358.3220361819284,-7.899279888253775
4069242373497459712,270.438839165085,-23.178352498599462,0.78712538152618,0.042083748,0.1318168496929639,-1.975740398267308,8.249927,-0.039608955,6.798866827326699,-0.20046617186049107
4076943249878015360,277.1999733061575,-25.235649613293205,0.5888896814252756,0.06944234,-4.558335718991226,-3.1843849672941205,15.169916,-0.041386604,7.9127201886542196,-6.604432040875399
